id,text,author_title
32,najpiękniejsze polskie dziewczyny włosy zaplata wiatr roześmiane patrzymy zamyślone wzruszy kwiat najpiękniejsze polskie dziewczyny oczach przegląda dzień pytają rzeką kaliny miłych najmilszych wie piszą listy daleka niespokojne każde słowo szczęście rąk ucieka prostu przechodzi choć mamy tajemnic pochmurnieją czasu brak najpiękniejsze polskie dziewczyny kochamy piszą listy daleka niespokojne każde słowo szczęście rąk ucieka prostu przechodzi choć mamy tajemnic pochmurnieją czasu brak najpiękniejsze polskie dziewczyny kochamy,czerwone_gitary-polskie_dziewczyny
33,idę szkoły wracam kina przechodzi dziewczyna wiem wraca idzie wiem chciałbym powiedzieć podobasz wiosenny kwiat podobasz latem słońca blask podobasz jesieni wrzos podobasz księżycowa noc idę szkoły wracam kina przechodzi dziewczyna spytałem polubi szansę odrzekła podobasz nosie pieg podobasz zeszłoroczny śnieg podobasz zeszycie kleks podobasz wiesz,czerwone_gitary-jak_mi_sie_podobasz
34,coraz częściej deszcz przelotny oknami śpiewa nocami wiatr pustelnik sadzie gruszki zrywa spójrzcie mili wschodzi ozimina bursztynowym kręgu lata dopala wrzesień spopielałe mchy roznosi zrudziałym lesie zatem mili zatem mili jesień spójrz popradem gęsie pióro żaglówka płynie fruną złote liście kolorowe motyle ostatni redyk schodzi siwych gór dolinę bursztynowym kręgu lata dopala wrzesień spopielałe mchy roznosi zrudziałym lesie idzie mili idzie mili idzie jesień powoli pustoszeją gniazda okapem wypłowiała czerwień malwy mak żegna makiem wieczorami chłód wkrada progi naszej chaty bursztynowym kręgu lata dopala wrzesień spopielałe mchy roznosi zrudziałym lesie przyszła mili przyszła mili przyszła jesień,czerwone_gitary-w_bursztynowym_kregu_lata
35,miasto śpi wciąż pada deszcz ulicach senny szept dzień cichy gość obiecał tę noc rozpal ogień wokół płomień kiedyś zgasł noc cicho przyjdz ubrana blask nocy letniej sen koniec świata dzień zawołasz głośno będe biegł x ranną kawą budzisz otulona sen dzień cichy gość dziękuje noc jednym słowem zamknę dzień świt wstań cicho przyjdz ubrana słońca blask nocy letniej sen koniec świata dzień zawołasz głośno będe biegł nocy letniej sen koniec świata dzień tajemnicy będe strzegł samym serca dnie wiem będziemy blisko istnieje lepszy świat nocą spokoje śpisz myśle bym wiem śpie nocy letniej sen,czerwone_gitary-senny_szept
36,zabiegany człowiek ścina drzewa goni ptaki różowo pomalować chciałby świat wierzy cuda kabały zwykle szuka dziury całym wierzycielom spłaca rat znaleźć eldorado gotów przebyć drogi szmat byle kim byle byle byle byle wie warte życie byle kim byle byle byle byle przyjdzie chwila znudzi sercu wakat niepojęta pustka czterech ścian spotkasz tę dziewczynę autobusie kinem diabli wezmą życia prosty plan zdarte buty dno szafy wracać szlak byle kim byle byle byle byle kochasz zdziwiony byle kim byle byle byle byle dzień chwila wiesz żyć byle byle byle byle byle dzień chwila wiesz żyć byle byle byle byle byle solo dzień chwila wiesz żyć byle byle byle byle byle byle,czerwone_gitary-byle_dzis__byle_z_nia
37,betlejem betlejem wesoła nowina panna czysta panna czysta porodziła syna chrystus rodzi oswobodzi anieli grają króle witają pasterze śpiewają bydlęta klękają cuda cuda ogłaszają maryja panna maryja panna dzieciątko piastuje józef stary józef stary pielęgnuje chrystus rodzi oswobodzi anieli grają króle witają pasterze śpiewają bydlęta klękają cuda cuda ogłaszają chociaż stajence chociaż stajence panna syna rodzi wkrótce wkrótce ludzi oswobodzi chrystus rodzi oswobodzi anieli grają króle witają pasterze śpiewają bydlęta klękają cuda cuda ogłaszają,czerwone_gitary-dzisiaj_w_betlejem
38,pokoju raz kwitły bzy zegar mierzył czas bił mieszka wiem minął rok łąki pośród drzew znajdę wróci ptaków śpiew wśród białych chmur choćbym szukał dzień czekał całą noc minął rok wiosny którą odnaleźć chcę wrócę drugi raz wiesz choćbym szukał dzień czekał całą noc minął rok bis,czerwone_gitary-szukam_tamtej_wiosny
39,muzyka krzysztof klenczon słowa stanisław halny latawce moich stron obłoku biały ślad lubiłem kiedyś patrzeć rozcinały wiatr dużym mieście lekko wejść szczyt dole nocny koncert gram synkom ostry rytm śnię wracam przyszedłem niosę wody dzban płynę jachtem chmur ważę dłoni dni szukam chwil miejsc łatwiej serce dalej nieść latawce moich stron jaskółek biel czerń myślami ścigam rzucam nieba sień prowadzę wiatr wśród asfaltowych łąk świat odejdę stąd śnię wracam przyszedłem niosę wody dzban płynę jachtem chmur ważę dłoni dni szukam chwil miejsc łatwiej serce dalej nieść prowadzę wiatr wśród asfaltowych łąk świat odejdę stąd,czerwone_gitary-latawce_z_moich_stron
40,najdalej jesteś wracają dawne dni widział wierzchołkami szła drzew widział szła grzbietami fal uśmiech trwa chwili cień pomóż odnaleźć pomóż zatrzymać lesie wietrze ptaków klucz wstrzyma bieg wstęgi rzek przetną ślad drogi dalekiej kwiatów deszcz spadnie drzew milion gwiazd płonie najjaśniej najwyżej dom odnajdę tą nadzieją dalej bliżej najdalej jesteś wracają dawne dni widział cyganami szła świat widział zamykały drzwi chwila trwa śpiewem echo drży pomóż odnaleźć pomóż zatrzymać lesie wietrze ptaków klucz wstrzyma bieg wstęgi rzek przetną ślad drogi dalekiej pozwól odnaleźć pozwól zatrzymać lesie wietrze pochyl szczyty gór napnij tęczy łuk świecie świecie,czerwone_gitary-dawno_i_daleko
41,państwo uwierzą trudno młodzieżą dyskusja temat groźna wre wypowiada socjolog ciocia psychopatolog zms mo zhp krzyczą chórem dać burę włosy głosy szatki grzywki zagrywki prywatki gitary dodatek elektryczne kolana nastolatek magnetyczne siła złego przedwojenna młodzież lubi huczy basem huczy raz raz domysłach eks młodzież wciąż gubi wyrośnie wyrośnie kiedyś samych pytanie trapi mocno wiemy wyrosnąć robić nauki szły las strach myśleć wyrosnąć starsi zagadka prosimy kiedyś dziadka wyjaśnić tę zagadkę zechciał powiedz dziadku prawdą zgodzie jaka młodzież gatunku przedwojennym oceń dziadek miękko machnął ręką lambeth walki five clock dzień jazzy kawiarniach pół czarnej każda każdym dansingi rekolekcji uciekali tangu obiekcji przytulali siła złego przedwojenna młodzież lubi huczy basem raz raz domysłach eks młodzież gubi wyrośnie wyrośnie kiedyś pytanie samych martwi mocno widzimy niestety wyrosło poprawmy żywo póki czas strach myśleć wyrosnąć poprawmy żywo póki czas strach myśleć wyrosnąć,czerwone_gitary-co_z_nas_wyrosnie
42,słońce stadniną końską grzywę chowa twarz wstęgą łąkami unosi mgła stoją napięte strzała drży cięciwy świst lotu poderwie konie dumne konie zasłuchane szumy traw lekkie swobodne czystym niebie ptak patrzę biegu rwą chciałbym uciec stąd chciałbym gnać swą tęsknotą lśni horyzont drga niebieską linią wprost otwarte wrota chmur siwych chmur kuźni słońca dzień powstaje nowy wytycza drogi rytm serca rytm konie dumne konie blasku wstającego dnia czułe szalone uwielbiam nieraz poniosą poniosą wiatr bywa dziewczyną dziewczyną lśni horyzont drga niebieską linią wprost otwarte wrota chmur siwych chmur kuźni słońca dzień powstaje nowy wytycza drogi rytm serca rytm,czerwone_gitary-wschod_slonca_w_stadninie_koni
43,skraju parku szarej fotografii mijam dzień pogodny przytrafił czarno białe drzewa samym kinie echo woła imię trochę wieczorem poszłaś swoją stronę nową drogą nowych dni trochę wieczorem poszłaś swoją stronę nowym jutrem vis vis czytam spod poduszki krótkie wiersze słów tańczących cienie wybrzmiałe układa role zagrać mamy wybiera ścieżkę którą podążamy trochę wieczorem pójdę swoją strone nową drogą nowych dni trochę wieczorem pójdę swoją stronę nowym jutrem vis vis trochę wieczorem poszłaś swoją stronę nową drogą nowych dni trochę wieczorem poszłaś swoją stronę nowym jutrem vis vis trochę wieczorem pójdę swoją stronę nową drogą nowych dni trochę wieczorem pójdę swoją stronę nowym jutrem vis vis,czerwone_gitary-troche_przed_wieczorem
44,wesele zajedzie kareta zaprzężona białe konie pierwszym drużbą poeta gitarę chwyci dłonie śpiewać piękne wiersze jakich śpiewać umiem potem wezmę ręce zaniosę bis szczęścia najwięcej weźmiemy jedynie tom wierszy niczego chcę lesie łące usłyszę wśród świerszczy serce będziemy sami adam ewa raj odkryjemy nowo nosił rękach śpiewał bis świecie tyle piękna,czerwone_gitary-na_nasze_wesele
45,zagubiony pustyni miał żadnej nadziei ratunek dniem towarzyszyło słońce nocą gwiazdy consuela imię dziewczyny wieki morzu piasku zagubiony patrzę niebo zamknąć dłoni ciągle myślę consuelo razem morzem wyschło żyło razem sercem biło żegnam moich myślach consuelo piach zasypie ślady consuelo wiatr poniesie słowa nikt myśli spotkają pośród piasków niedostępnych wydm nadejdzie świt zagubiony morzu zasp odnajdzie nikt odnajdzie myśli spotkają pośród piasków niedostępnych wydm razem wiatrem ucichł ziemią marzeniami zmienią żegnam moich myślach consuelo nadejdzie świt zagubiony morzu zasp odnajdzie nikt odnajdzie myśli spotkają pośród piasków niedostępnych wydm drogi losy zmienią morza pustynie rozdzielą żegnam moich myślach consuelo,czerwone_gitary-w_moich_myslach_consuelo
46,wezmę muzyka gra chce tańczyć miałem ramionach tamtej nocy grali sto dni maturą zakochany dziki tłum sali bukiet kwiatów list czuły spojrzenie uwodziłaś mówiąc raczej choć wiedziałaś wezmę muzyka gra chcę tańczyć pierwszy raz rzeka ucieka życie wokół pali trafił mały książę piękny król żurnali masz walizki życie spakowane skończył zły sen odnalazłem wiesz ja… wezmę muzyka gra chcę tańczyć pierwszy raz przeczytam twoich oczach przestałaś kochać kochasz wezmę muzyka gra chcę tańczyć pierwszy raz pierwszy raz pierwszy raz,czerwone_gitary-wezme_cie_ze_soba
47,pozostał czas szkoła łączyła któryś przyjaciół takich tamtych pozostał czas wakacje las wspomnienia weź dobre złe życie czas pozostał czas życie rozdzieli własne drogi mamy dwadzieścia mamy dwadzieścia mamy dwadzieścia,czerwone_gitary-szkolne_wspomnienie
48,nietoperz głową dół wiszę jednej chmur marzę skończony dzień hibernacji wyrwał ciemności mroki złe rozbudziły zmysły wnet podniebny taniec wreszcie zacząć chce pojawiasz groźnie szczerzysz kły oczach obłęd ciągle masz diabli wiedzą gnasz znosisz perspektywę inną delikatną radę dam wyluzuj przyjacielu możesz skręcić kark obłędnie brniesz celu beznadziejnie zupełnie szans wyluzuj przyjacielu pokaż stać wciąż przekór tracisz czas ii ciągle drażni księżycu tańczyć chcę odwrotnie widzę świat wciąż ubywa wad znosisz perspektywę inną delikatną radę dam wyluzuj przyjacielu możesz skręcić kark obłędnie brniesz celu beznadziejnie zupełnie szans x wyluzuj przyjacielu pokaż stać wyluzuj przyjacielu taką radę raz dam taką radę raz dam taką radę raz dam,czerwone_gitary-wyluzuj_przyjacielu
49,wioska śpi łanach zbóż ziewnął jeż usnął polu wiatr ucichł cyt zbudzi wstanie świt końcu wsi pożarna straż rowie siadł rowie siadł fujarce gra postępem idzie wieś kino aktywny music club fujarce grać gra gra mówi underground spać spać przestanie końcu grać przestań wypada grać przestań awangardę znać przestań przestań niemodne wcale przestań grać przestań grać śpią śpij gra gra mówi underground,czerwone_gitary-na_fujarce
50,wracać łódką pamięci rudym kasztanem skaczącym ścieżką gorzkim zapachem dymu mięty wracać odeszło wracać wielką ciszę lata połączyć wspomnienia listy szepcie strumienia nagle usłyszeć słowa powitań miłości wracać odeszło pamięci zmienia iść dniem nocą wietrze deszczu szukać czego iść dniem nocą wietrze deszczu szukać czego,czerwone_gitary-wracac_do_tego
51,nichts kann mir dich nehmen nicht der dichste strauch nicht der schmalste steg nicht der längste weg hört nur geht mal sehen auch immer war trotz des tiefen leid halt einmal die zeit es brennt der wald abendrot es blüht der berg wenn sonne loht so brenn auch mich kühlt kein wind suche dich bis dich find kann so nicht leben ohne dein gesicht ohne dein bereit deine zärtlichkeit alles kannst du geben stumm und still auch spür es zugleich du machst mich so reich es brennt der wald abendrot es blüht der berg wenn sonne loht so brenn auch mich kühlt kein wind suche dich bis dich find,czerwone_gitary-es_brennt_der_wald
52,szum drzew krzyk mew morza brzeg znaczą ślady stóp czas świat stracił blask wiatr śpiewa samym winien stało czym mówić winien rwie trudno razem iść głos obco brzmi wzrok zimny usta szukają ust zabrał wspólny śmiech radość rąk splecionych rąk winien czyj liczy błąd szum drzew krzyk mew wiatr śpiewa samym,czerwone_gitary-kto_winien_jest
53,pustą jezdnią dojrzewa świt trzepoczą słowa trzaskają drzwi autobus rusza wolnych miejsc piąta rano piąta pięć czarno biały pejzaż miasta górze niebo dole asfalt zaczęty przetarg wart tytuły gazet zbawiają świat wyścigu godzin pogoni chwil pulsuje zdarzeń codzienny rytm czarno biały pejzaż miasta górze niebo dole asfalt przechodzą ludzie pełnię dnia same twarze gra same słowa samych ust wplątane ostry klaksonów blues czarno biały pejzaż miasta górze niebo dole asfalt potem szybkie uściski rąk rozmowy powietrze tną autobus wraca pustych miejsc siódma wieczór siódma pięć czarno biały pejzaż miasta górze niebo dole asfalt,czerwone_gitary-pejzaz_miasta
54,schau nur die spinnen weben schon den schleier siehst du die fäden sind so fein wie seide und wenn du du du morgen neben mir gehst blinkt der tau darin wie perlen schau nur die ersten maiglöckchen am wege hörst du der wind trägt ihren silberton und wenn du du du morgen neben mir gehst wird ihr läuten uns begleiten du so heißt das wort das in mir klingt du so heißt das lied das in mir singt du du lehrtest mich den tag zu sehn du kein lächeln ist wie deines schön schau nur ein krug gefüllt mit klarem wasser trink nur der bach schenkte ihn zur hochzeit und wenn du du du morgen neben mir gehst klingt sein durst waldesecho du so heißt das wort das in mir klingt du so heißt das lied das in mir singt du du lehrtest mich den tag zu sehn du kein lächeln ist wie deines schön schau nur aus nadeln webt der wald den teppich wart nur zur hochzeit wirst du drüber schreiten und wenn du du du morgen neben mir gehst werden alle vögel singen,czerwone_gitary-hochzeit
